Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
ATF3,0.706,1.066,1.242,0.941,5.369,5.383,5.255,5.375
RNH1,-0.105,0.378,0.158,0.49,1.24,0.247,0.593,0.527
KCNE1L,-0.248,-0.039,0.195,0.054,1.178,1.357,1.222,1.197
BCAS2,0.006,0.137,0.101,0.044,-0.401,-0.378,-0.492,-0.465
TNRC6A,0.783,0.27,0.135,-0.013,-0.551,-0.51,-0.275,-0.518
XYLT1,0.297,-0.483,-0.325,0.156,-0.187,-0.741,0.106,0.0
ALS2CR12,0.0,0.0,0.0,-0.386,-0.035,0.0,-0.334,-0.418
IQSEC3,0.0,0.0,-0.268,0.0,0.0,0.0,0.0,0.0
ZAR1,-0.334,-0.187,0.047,-0.219,-0.562,-0.34,0.237,0.104
RIMKLA,-0.212,-0.753,-0.238,0.042,0.385,-0.296,0.0,-0.169
ERBB3,0.314,0.765,0.346,0.508,0.442,0.529,-0.104,0.49
EVI5,-0.012,0.12,-0.039,0.222,0.606,0.15,0.309,0.307
DIEXF,-0.599,-0.708,-0.718,-1.026,0.346,0.622,0.648,0.588
CHP2,0.13,-0.003,-0.844,0.056,0.0,0.0,0.602,0.13
IQUB,-0.593,0.094,0.0,0.0,0.667,-0.394,-0.785,-0.686
DIEXF,0.278,-0.51,-0.664,-0.979,0.375,0.727,0.746,0.273
MRPL9,-0.113,-0.063,-0.099,-0.129,-0.334,-0.276,-0.482,-0.4
CCDC85A,0.44,-0.019,-0.027,-0.192,-0.454,-0.358,-0.405,-0.45
SPSB3,0.008,-0.188,-0.216,-0.074,-0.2,-0.21,-0.121,-0.038
SMC5,-0.067,0.292,0.216,0.385,-0.096,-0.287,-0.668,-0.21
FBXO41,-0.139,-0.083,-0.066,-0.497,-0.613,-0.426,-0.455,-0.296
SCNM1,-0.305,-0.175,-0.09,-0.108,-0.828,-0.693,-0.862,-0.846
HAUS5,0.928,0.618,0.488,0.42,-0.099,0.0,0.044,0.122
GTF2F2,0.057,0.402,0.364,0.434,0.175,-0.009,0.099,0.208
JTB,0.371,0.209,0.113,-0.232,-0.336,0.122,-0.105,-0.273
NRG2,-0.226,0.147,0.69,-0.634,-0.419,-0.296,0.884,0.0
PDCL,-0.335,-0.135,-0.246,-0.042,-0.139,-0.024,0.032,-0.454
KCNH7,-0.845,-0.335,-0.209,-0.318,-0.404,0.0,0.145,0.164
SP100,0.076,0.091,0.057,0.363,0.046,-0.045,0.191,0.042
SLC26A1,-0.088,0.153,0.158,0.134,0.014,0.386,0.508,0.249
TMEM130,-0.172,0.134,0.0,0.0,-0.841,0.0,0.0,0.024
GPR3,0.22,-0.218,0.019,-0.579,0.272,-0.235,-0.343,-1.299
GUCY1A2,0.235,-0.12,0.0,-0.623,-0.516,0.076,-0.447,-0.094
TRIML2,-0.061,-0.2,0.006,-0.227,0.087,0.066,0.082,0.076
REEP5,-0.402,-0.352,-0.222,-0.235,-0.358,-0.448,-0.58,-0.45
PFN1P2,-0.235,-0.248,-0.166,-0.111,-0.066,-0.196,0.045,-0.167
RCHY1,0.071,0.256,0.202,0.258,-0.101,-0.289,-0.293,-0.245
C19ORF46,0.453,0.592,0.519,0.316,-0.153,-0.019,0.32,-0.173
TRIM56,0.169,0.077,-0.03,-0.001,0.042,0.175,-0.09,-0.23
RNF169,0.84,0.753,0.572,0.718,0.079,0.146,0.328,0.177
TET2,-0.242,-0.024,-0.165,-0.24,0.52,0.548,0.531,0.526
ZC3H18,0.221,-0.005,0.056,0.162,-0.098,0.042,0.03,0.041
B3GALT6,-0.059,0.25,0.046,0.1,-0.523,-0.4,-0.498,-0.547
UBE2NL,-0.264,-0.267,-0.127,-0.177,-0.095,-0.083,-0.335,-0.15
GLIS3,0.074,-0.17,0.24,0.16,1.828,1.796,1.836,1.682
HLA-H,0.765,0.274,0.223,0.216,0.54,0.489,0.81,0.651
CPSF3L,0.413,-0.014,0.022,0.069,0.068,-0.054,0.166,0.084
LPAR3,0.0,0.806,0.391,0.0,0.0,0.293,0.388,0.646
CDSN,-0.158,0.171,0.035,-0.699,-0.154,0.798,-0.222,0.133
PRDM1,-0.591,-1.108,0.0,-0.809,0.677,0.883,0.742,0.545
MAPKAPK2,0.048,-0.19,0.001,0.0,0.419,0.391,0.0,0.459
MAP4K5,0.506,0.32,0.163,0.248,0.865,0.777,0.804,0.938
ADAM12,0.405,-0.05,-0.497,0.085,0.256,0.0,-0.816,-0.971
NPHS2,-0.192,0.0,0.0,-0.299,0.0,0.0,0.0,-0.533
C12ORF57,-0.502,-0.484,-0.438,-0.378,-0.251,-0.277,-0.326,-0.304
TCP10L,-0.329,0.047,0.203,0.067,0.368,0.314,0.23,0.016
FCRLB,0.238,0.548,0.501,0.51,-0.417,0.154,-0.298,-0.271
KLB,0.222,0.061,0.363,0.404,0.0,0.366,0.019,0.343
C9ORF93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201
SNX7,-0.029,-0.132,-0.045,-0.181,-0.43,-0.144,-0.339,-0.302
ZDHHC23,0.145,0.412,0.278,0.099,-0.024,0.104,0.154,-0.153
ANKFN1,1.673,0.162,0.607,0.521,1.683,0.0,1.498,1.269
PRKAB2,0.401,0.371,0.277,0.0,0.937,1.074,0.743,0.72
PRSS30P,-0.087,0.235,0.0,-0.668,-0.353,0.435,0.428,-0.126
OR7E14P,-0.157,0.828,0.129,0.269,0.026,0.233,0.289,0.296
A_23_P350782,-0.774,0.077,0.093,-0.396,0.218,0.033,0.0,0.661
SESN2,-0.051,-0.288,-0.139,0.11,1.306,1.314,1.557,1.322
DPYSL2,-0.557,-0.509,-0.368,-0.147,-0.31,-0.661,-0.434,-0.361
PRO2852,0.519,0.185,-0.078,0.121,-0.314,-0.25,-0.32,-0.318
KIAA0240,-0.468,-0.422,-0.295,-0.311,-0.381,-0.205,-0.048,-0.222
RABGAP1,0.0,0.0,-0.12,-0.255,0.0,-0.223,0.478,0.302
IL19,0.715,0.0,-0.596,-0.013,0.0,0.0,0.501,-0.033
MRTO4,-0.127,-0.015,0.114,0.021,-0.57,-0.457,-0.568,-0.538
EPB41,0.0,0.241,0.17,0.133,0.864,0.681,0.759,0.997
KPNA1,0.285,0.139,0.133,0.126,0.47,0.357,0.256,0.507
SOCS3,0.347,0.501,0.133,0.829,1.2,0.334,0.623,0.746
CLDN9,-0.258,-0.066,-0.456,-0.133,0.647,0.352,0.324,0.408
PLEKHO1,-0.423,-0.675,-0.682,-0.565,0.199,0.052,0.311,0.2
SH2D1B,-0.159,0.397,0.758,-0.23,0.0,0.0,0.588,0.205
DNAJB7,0.0,0.131,0.0,0.029,0.0,0.0,0.357,0.026
DAOA,0.0,0.0,0.0,0.438,0.0,0.0,0.0,0.0
KCNQ2,0.321,0.309,1.006,0.287,0.89,0.67,0.535,0.213
SKIL,0.394,0.409,0.432,0.24,1.703,1.889,1.773,1.745
ZNF775,0.162,0.488,0.282,0.395,0.483,0.342,0.522,0.633
PAPPA,0.339,-0.623,-0.244,-0.088,1.541,1.863,1.439,1.129
UPP1,0.047,-0.41,-0.303,-0.198,0.11,0.088,0.32,0.094
CD22,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.307
HS3ST5,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0
FAM123A,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.019
SF3B4,0.692,-0.444,-0.053,0.154,-1.363,-0.509,-0.677,-0.396
CDC40,-0.148,0.048,-0.036,0.009,-0.751,-0.366,-0.585,-0.484
CDC40,-0.135,0.035,-0.014,0.057,-0.618,-0.372,-0.289,-0.542
C2ORF53,-0.45,0.0,0.0,0.368,0.0,-0.091,0.0,0.0
PLEKHM2,0.001,-0.204,-0.18,-0.058,0.259,0.106,0.373,0.39
C16ORF80,-0.287,-0.299,-0.266,-0.175,-0.869,-0.79,-0.926,-0.953
CMAHP,0.229,0.326,0.184,0.434,0.424,0.774,0.33,-0.07
TAF13,-0.399,-0.159,-0.181,-0.413,0.274,0.579,0.159,0.331
DBIL5P,-0.711,-0.14,-0.35,-0.181,0.587,0.368,0.067,0.428
METTL3,0.16,0.062,-0.144,-0.115,0.224,0.206,0.14,0.104
ADAM23,0.083,0.272,0.099,0.105,0.285,0.347,0.351,0.087
TK2,-0.315,-0.308,-0.216,-0.28,-1.023,-1.118,-1.25,-0.997
ALG6,-0.292,-0.036,-0.139,-0.025,-0.634,-0.613,-1.023,-0.799
SYNRG,-0.006,-0.298,-0.477,-0.371,-1.157,-0.17,-0.988,-1.144
TNS1,-1.029,-0.788,-0.899,-0.658,-0.891,-1.006,-0.728,-0.92
NPHP4,-0.462,-0.024,-0.013,0.107,0.154,0.073,0.122,0.137
LOC100507377,0.142,0.0,0.14,0.43,0.258,-0.014,0.748,0.218
PLCD3,-0.039,0.197,0.154,0.128,0.043,-0.108,0.159,0.161
SNX32,-0.254,0.0,-0.267,0.886,0.364,-0.382,0.0,0.263
KLHL35,0.194,0.05,-0.039,0.213,0.025,0.001,-0.075,-0.112
CD1B,-0.226,0.0,0.0,-0.004,0.0,0.0,0.0,-0.285
NLRP8,0.0,0.0,-0.352,0.576,0.0,0.133,0.276,0.559
TMEM167A,0.073,0.076,0.121,0.126,-0.03,0.257,-0.118,0.012
LRRN4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.383
EIF1AX,-0.141,-0.081,-0.092,-0.156,-0.168,0.079,-0.25,-0.373
PVT1,0.0,0.187,0.066,0.0,0.436,0.493,0.27,0.411
RCAN3,-0.075,0.132,0.231,-0.056,-0.388,0.122,-0.035,0.198
NEK2,0.904,0.716,0.878,0.794,0.885,0.958,0.992,0.875
MAPKBP1,0.05,-0.064,-0.123,-0.166,-0.569,-0.486,-0.285,-0.295
BCL2,-1.28,-0.9,-0.74,-0.77,0.24,0.11,-0.12,0.05
SRSF10,0.206,0.265,0.119,0.162,-0.019,0.018,-0.202,-0.067
CD46,0.001,-0.024,-0.046,-0.274,0.219,0.518,-0.231,0.201
KIAA2013,0.243,-0.035,-0.047,0.028,-0.17,-0.383,-0.139,-0.231
ZBTB8A,-0.578,-0.264,-0.089,-0.326,-0.517,-0.293,-0.477,-0.411
C17ORF46,-0.712,-0.467,-0.586,0.367,0.121,-0.237,0.55,-0.035
C10ORF47,-0.536,-0.524,-0.44,-0.682,-0.116,0.159,0.098,0.019
CDRT1,-0.66,-0.68,-0.414,-0.536,0.23,-0.005,-0.218,0.272
RGS12,-0.589,-0.499,-0.515,-0.282,-0.765,-0.789,-0.566,-0.595
SNX20,-0.146,-0.016,0.179,0.459,0.63,0.543,0.676,0.59
DOK6,1.108,1.763,2.454,2.269,2.168,2.359,1.789,1.958
RHOXF2,0.0,0.0,0.0,-0.191,0.0,0.469,0.0,0.195
C8B,0.0,0.0,0.0,0.315,0.0,0.0,0.0,-0.342
PPP1R16B,0.082,-0.027,-0.038,-0.245,0.111,0.153,-0.124,0.018
POLR3C,0.365,0.046,-0.001,-0.008,0.209,0.314,0.256,0.289
TIFA,0.02,0.149,0.345,0.193,1.953,1.434,1.855,1.934
A_23_P352648,0.0,0.0,0.0,0.864,0.0,0.0,0.0,0.475
DCAF5,-0.671,-0.425,-0.278,-0.151,-0.613,-0.662,-0.933,-0.669
POLR2C,0.556,0.176,0.238,-0.098,-0.099,-0.05,-0.063,-0.113
TMEM31,0.454,0.542,0.0,0.19,0.297,0.998,0.078,0.413
FAM5B,0.0,0.0,0.43,0.0,0.0,0.723,-0.116,0.207
NPW,0.85,-0.026,0.035,0.371,0.349,-0.303,0.177,-0.031
A_23_P352861,-0.099,-0.182,-0.218,-0.031,-0.529,-0.32,-0.288,-0.213
PVRL2,-0.252,-0.228,-0.161,-0.104,0.036,-0.282,-0.2,0.071
GCLC,0.487,0.276,0.262,-0.049,0.227,0.349,0.326,0.356
GJB5,0.0,0.0,-0.111,0.0,0.0,0.0,0.0,0.253
SORCS1,0.0,0.209,0.0,-0.413,0.0,0.718,0.0,0.428
PNMA5,-0.641,-0.69,-0.719,-0.632,-0.676,-0.424,-0.512,-0.501
USP36,0.422,0.63,0.42,0.463,1.932,1.851,1.855,1.734
LINC00314,0.479,0.614,0.669,0.644,1.689,1.638,1.659,1.946
RNF217,0.658,0.357,0.371,0.228,1.655,1.837,1.757,1.619
CACNA2D4,-0.557,-0.327,-0.256,-0.468,0.205,0.333,0.125,0.017
IGFBP7,0.001,0.046,0.026,-0.127,0.343,0.272,0.022,0.111
SSPO,-0.263,0.099,0.0,0.0,0.0,-0.299,0.312,-0.24
C2CD2L,-0.561,-0.293,-0.347,-0.367,-0.481,-0.413,-0.467,-0.438
C19ORF39,-0.25,-0.288,-0.323,-0.254,-1.693,-1.585,-1.638,-1.744
TAF5L,0.271,0.119,-0.142,-0.89,-0.224,0.009,-0.417,-0.528
MEGF8,-0.53,-0.272,-0.279,-0.401,-0.243,-0.373,-0.507,-0.563
FAM105B,-0.039,-0.053,-0.263,-0.083,-0.788,-0.438,-0.341,-0.634
FSIP1,-0.38,-0.236,-0.41,-0.347,0.153,0.415,-0.294,-0.12
C22ORF33,0.0,0.0,0.398,0.0,0.704,0.044,0.101,-0.196
ZNF695,0.681,-0.092,0.0,0.161,-0.279,0.116,0.0,0.18
LITAF,0.578,-0.087,0.341,0.174,0.266,0.324,0.31,0.802
HIVEP3,0.679,0.28,0.103,0.035,1.821,1.82,1.778,1.686
SMURF1,0.252,0.177,-0.021,0.068,1.39,1.219,1.328,1.236
ZNF248,0.073,0.161,-0.124,-0.096,-1.164,-1.012,-0.987,-1.252
CEP78,0.343,0.42,0.362,0.253,-0.208,0.01,0.004,0.015
CIITA,0.103,0.099,0.0,0.051,0.521,0.198,0.0,0.347
SVIL,0.229,-0.139,-0.101,-0.258,0.08,-0.154,0.021,0.002
MSL3,-0.605,-0.041,-0.04,-0.086,-0.563,-0.415,-0.549,-0.436
IVL,-0.457,0.522,0.521,0.0,0.841,-1.145,0.0,-0.368
CWF19L1,0.08,-0.053,-0.045,0.044,-0.114,-0.202,-0.034,-0.143
CBX2,-0.09,0.0,-0.385,0.0,0.0,0.286,0.0,0.0
NEK7,1.31,0.956,0.789,0.875,1.189,1.293,0.606,1.113
C8ORF46,0.573,0.574,0.346,-0.313,1.898,2.086,1.746,2.136
MEF2A,-0.296,-0.465,-0.306,-0.315,1.368,1.251,1.15,1.375
MIR7-3HG,0.484,0.968,-0.395,0.312,0.0,0.0,0.0,0.202
LENEP,-0.059,0.073,-0.003,0.118,-0.186,0.175,0.337,0.13
GPCPD1,-1.084,-0.94,-1.147,-1.135,-0.911,-0.934,-1.397,-1.058
RMI2,0.352,0.489,0.667,0.338,-0.022,0.281,0.04,0.151
C10ORF46,0.268,0.216,0.139,-0.103,0.294,0.343,0.618,0.176
AMBRA1,0.002,-0.116,-0.085,-0.016,0.215,0.141,0.338,0.14
LARP1B,0.807,1.03,0.931,1.08,1.68,1.515,1.42,1.646
NHLRC2,0.605,0.752,0.971,1.276,0.824,1.115,0.509,1.011
KRT19P2,0.429,0.067,0.261,0.261,-0.483,0.727,-0.129,0.749
DOCK8,0.0,0.0,0.414,0.0,0.0,0.251,0.0,0.539
DUSP16,-0.346,-0.025,0.122,-0.016,0.696,0.62,0.608,0.615
ANXA11,0.86,-0.303,0.272,0.184,-0.041,0.06,0.174,-0.029
KCTD11,-0.053,-0.049,0.075,0.104,-0.3,-0.547,-0.513,-0.339
LYST,-0.165,0.424,0.422,0.453,0.589,0.327,0.036,0.525
IFIT3,-0.818,-1.091,-0.932,-0.614,0.128,-0.012,-0.175,-0.356
PPP1R3C,0.72,0.993,0.816,1.078,-2.027,-0.97,-1.92,-1.579
ITK,-0.079,0.0,0.0,0.333,0.0,0.703,0.0,-0.672
PIGX,0.189,0.139,0.127,-0.078,-0.017,0.107,-0.19,-0.36
TMEM129,-0.129,0.176,0.227,0.24,-0.008,-0.197,-0.158,-0.219
TBC1D20,-0.963,-0.556,-0.559,-0.473,-0.731,-0.704,-0.75,-0.541
TBC1D20,-0.378,-0.591,-0.442,-0.337,-0.551,-0.698,-0.551,-0.396
WDR81,-0.728,-0.734,-0.632,-0.664,-2.015,-1.954,-1.897,-1.993
TMEM151A,-0.207,0.069,0.119,0.204,0.229,0.445,0.524,0.358
BTRC,0.264,0.143,0.139,0.14,0.029,-0.104,0.174,0.083
GNA12,0.778,-0.008,0.168,-0.056,-0.008,-0.044,0.093,0.16
C3ORF19,-0.485,-0.414,-0.628,-0.492,-1.206,-1.052,-1.165,-0.936
FAM71A,0.0,-0.793,0.0,0.0,0.0,1.234,0.0,0.0
CHTF18,-0.23,-0.035,-0.147,-0.092,-0.286,-0.245,-0.135,-0.241
ABI3BP,0.102,1.046,0.422,0.174,0.0,-0.089,0.157,0.0
GPR161,-0.168,-0.148,-0.2,-0.107,-0.619,-0.466,-0.457,-0.574
FLJ31713,0.249,-0.387,-0.116,-0.273,0.228,0.613,-0.039,-0.507
CD160,-0.174,-0.257,0.0,0.14,-0.661,-0.213,0.433,0.0
MYOF,-0.168,-0.126,-0.064,-0.147,0.185,0.361,-0.109,0.037
INA,-0.171,-0.389,-0.082,-0.261,0.061,0.123,0.106,-0.025
A_23_P354547,-0.128,0.071,-0.442,-0.001,0.278,-0.094,0.026,-0.264
SH3PXD2A,-0.721,-0.621,-0.46,-0.351,-0.17,-0.254,-0.142,-0.205
FAM125B,-0.129,-0.276,-0.279,-0.029,-0.536,-0.638,-0.523,-0.468
A_23_P354609,0.302,-0.211,-0.152,-0.208,-0.197,-0.096,-0.015,-0.093
CISD1,0.065,0.194,0.185,0.009,0.665,0.898,0.707,0.587
WISP1,0.27,1.088,0.092,1.266,0.384,0.021,0.199,0.003
ST8SIA1,0.248,0.0,0.666,-0.176,-0.663,0.737,0.0,0.0
PCDHGA8,-0.21,-0.147,-0.041,-0.021,0.181,-0.172,-0.028,0.02
NAV2,-0.235,0.044,-0.215,0.047,0.329,0.768,0.715,0.41
COQ10A,0.267,0.252,0.268,-0.147,-0.121,0.213,0.041,-0.137
KLF12,-0.186,-0.143,0.008,0.022,0.556,0.312,0.146,0.423
A_23_P354827,-0.013,0.638,0.477,0.762,0.64,0.428,0.356,0.629
PNLIPRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
RS1,0.0,0.0,0.081,-0.201,0.303,-0.355,0.777,0.519
CCDC78,0.565,-0.07,-0.059,-0.198,0.436,0.453,0.066,-0.878
ZNF567,0.319,0.5,0.465,0.504,0.326,0.51,0.171,0.224
NMNAT2,0.173,-0.229,-0.104,0.157,0.52,0.878,0.505,0.148
CHD9,0.173,-0.744,-0.037,-0.383,-0.33,0.353,-0.17,-0.009
LRRC18,-0.111,0.079,-0.363,0.111,0.112,0.211,0.133,-0.572
ZNF493,0.867,0.497,0.395,0.223,0.597,0.802,0.407,0.57
TNPO2,0.05,0.06,0.155,0.011,-0.175,0.785,0.496,0.206
SCD5,-0.202,-0.732,-0.024,-0.531,-0.12,-0.015,-0.505,-0.726
TMCO1,-0.243,-0.188,-0.055,-0.081,-0.231,-0.299,-0.258,-0.207
CENPN,-0.643,-0.402,-0.333,-0.429,-0.48,-0.193,-0.489,-0.355
A_23_P3552,0.252,0.432,0.133,0.396,-0.119,-0.102,-0.096,-0.139
SAMD9,-0.739,-0.48,-0.329,-0.549,-1.923,-1.908,-2.127,-2.058
AFG3L1P,0.055,-0.312,-0.694,-0.478,-1.441,-1.318,-1.607,-1.441
FMO2,0.341,0.0,0.0,0.0,0.0,-0.011,0.0,0.629
PTCH2,0.065,0.226,0.367,0.472,0.391,0.92,0.125,0.201
NEUROG3,-0.509,-0.2,-0.016,0.282,-0.402,-0.311,0.554,0.206
LRCH3,0.025,0.0,-0.394,-0.323,-1.32,-0.693,-0.445,-0.814
SLC12A5,0.428,0.974,-0.61,0.0,-0.523,-0.897,-0.43,-0.047
PPP6C,-0.095,0.01,0.003,0.113,-0.006,-0.093,-0.101,-0.068
STK32A,0.08,0.746,-0.174,-0.409,0.0,0.0,0.0,0.221
CNTNAP4,-0.495,0.0,0.0,0.0,-0.252,0.0,0.268,-0.176
A_23_P355418,0.29,0.026,0.293,0.525,0.582,1.037,1.234,0.513
HIST1H2AA,-0.309,-0.443,-0.214,-0.35,0.152,-0.506,-0.063,-0.665
ZDHHC22,-0.418,0.0,-0.48,0.0,-1.173,0.0,0.0,-0.783
TBC1D5,0.471,0.223,0.264,0.285,0.721,0.653,0.639,0.524
A_23_P35546,0.0,0.0,0.0,0.503,0.428,-0.194,0.624,0.163
TBXA2R,0.16,0.227,0.151,0.305,0.561,0.745,0.564,0.637
RIBC1,0.984,0.0,0.623,0.0,0.0,0.898,0.345,0.0
SYNPO2L,0.0,0.0,0.0,0.0,0.0,0.0,0.044,-0.134
HECTD2,0.021,0.469,0.328,0.437,0.341,0.231,0.026,0.37
USP54,-0.636,-0.463,-0.235,-0.568,-0.184,0.115,-0.144,-0.105
ANKIB1,0.596,0.314,0.059,-0.069,0.246,0.015,-0.275,-0.195
SEC31B,-0.476,0.01,-0.374,-0.157,-0.496,-0.613,-0.739,-0.881
ZNF518A,1.028,0.033,0.053,-0.063,-0.796,-0.267,-0.575,-0.655
LINC00266-1,-0.171,0.463,-0.222,0.077,-0.056,0.107,-0.448,0.248
MGRN1,-0.231,-0.111,-0.084,-0.11,0.063,-0.16,0.033,0.079
EXOSC1,0.087,0.127,0.085,0.03,-0.172,-0.087,-0.179,-0.19
A_23_P355965,-0.575,-0.216,-0.235,-0.158,0.056,-0.55,-0.22,0.037
C10ORF10,-2.629,-2.578,-2.029,-2.309,-1.35,-1.393,-1.301,-1.425
P2RX6,0.0,-0.408,0.0,0.893,0.0,-0.123,0.073,0.0
ZNF614,0.331,0.615,0.404,0.467,1.293,1.319,1.142,1.277
KCNIP3,-0.45,-0.039,-0.183,0.086,0.055,-0.187,0.23,-0.031
FANCB,0.188,0.265,0.352,0.14,-0.453,0.131,0.22,-0.11
SPAG9,0.519,0.082,-0.113,-0.211,0.808,0.766,1.062,0.943
FLT4,0.348,-0.287,0.022,-0.051,-0.056,-0.082,0.222,-0.029
UROS,-0.06,-0.355,-0.3,-0.365,-0.281,-0.368,-0.331,-0.479
FBXO11,0.585,0.213,0.203,-0.049,0.629,0.815,0.781,0.609
ATXN7L1,-0.534,-0.425,-0.522,-0.406,-0.512,-0.333,-0.607,-0.464
ZNF451,0.905,0.818,0.466,0.607,1.267,1.176,1.155,1.291
KIAA1468,-0.281,-0.192,-0.141,-0.28,-0.921,-0.902,-0.989,-0.98
FAM178A,0.471,0.348,0.345,0.182,-0.378,-0.307,-0.157,-0.461
MAPK8,0.476,0.12,0.032,0.214,0.662,0.894,0.729,0.827
PLCE1,0.0,0.0,0.0,0.777,0.0,-0.012,-0.281,0.01
SLC7A6OS,0.272,0.644,0.533,0.608,0.334,0.307,0.382,0.485
ARHGEF10,0.487,0.488,0.573,0.418,1.118,0.872,0.726,0.669
PPPDE2,0.306,-0.024,-0.047,0.033,-0.342,-0.31,-0.11,-0.317
AXDND1,0.368,-0.012,1.09,0.523,0.678,-0.857,0.34,0.091
RBM17,-0.201,-0.169,0.079,-0.125,0.256,0.173,0.258,0.176
AGPAT3,-0.096,-0.033,-0.219,-0.166,-0.148,-0.141,-0.131,-0.202
RPS10,0.002,0.26,0.116,0.18,0.109,0.074,0.072,-0.054
SPINK5,-0.109,0.186,0.469,0.397,-0.051,-0.089,-0.396,-0.158
RBM17,-0.187,-0.1,0.005,0.09,0.38,0.404,0.259,0.331
TRIM5,0.487,0.347,0.228,0.355,0.005,0.198,0.241,0.054
BAG2,0.162,0.418,0.366,0.364,0.871,0.949,0.765,0.996
A_23_P35656,-0.438,-0.292,-0.484,-0.41,-1.19,-1.054,-1.179,-1.196
RRP8,-0.245,0.132,-0.03,-0.013,-0.32,-0.467,-0.364,-0.208
ROBO3,-0.086,0.121,-0.077,0.107,0.018,0.202,0.116,0.016
HLF,0.0,0.0,0.0,0.277,0.0,0.0,-0.094,0.0
SLC6A15,0.0,0.357,-0.199,0.194,0.461,0.34,0.591,0.369
ABTB2,-0.531,-0.385,-0.229,-0.526,0.728,0.901,0.895,0.89
NEDD1,0.409,0.231,0.272,0.148,0.595,0.705,0.551,0.616
MAFIP,-0.24,-0.044,0.087,-0.019,-0.158,-0.525,0.046,-0.728
CCDC83,0.0,0.0,-0.093,0.0,0.0,0.0,0.385,-0.095
IKZF5,0.373,0.532,0.466,0.219,1.293,1.626,1.224,1.367
PDE10A,0.504,0.919,0.97,1.526,1.62,1.714,1.31,1.643
ANLN,0.789,0.403,0.363,0.189,0.056,0.302,0.695,0.225
DEFB123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788
ZDHHC8P1,0.0,0.0,-0.301,-0.377,0.0,0.0,0.175,0.462
CEBPG,-0.115,-0.05,-0.095,0.054,1.354,1.443,1.296,1.493
INPP5F,0.364,0.133,0.005,-0.185,-0.246,-0.065,-0.072,-0.275
CCDC57,-0.468,-0.224,-0.286,-0.357,-0.587,-0.368,-0.451,-0.738
APOBEC3F,0.218,0.097,0.139,-0.008,-0.149,0.024,-0.07,-0.075
ANXA6,0.465,-0.181,-0.142,-0.528,-0.297,-0.349,-0.117,-0.278
WWP2,-0.394,-0.399,-0.521,-0.077,-0.411,-0.656,-0.446,-0.599
CHDH,-0.244,0.104,0.099,-0.271,-0.292,0.275,0.372,0.102
MRAP2,-0.14,0.076,-0.018,-0.16,0.254,-0.002,0.048,-0.257
HAS3,-0.556,0.015,-0.02,-0.334,-0.101,-0.718,-0.255,-0.308
ZNF343,-0.214,-0.084,-0.003,-0.08,-0.244,0.002,-0.147,-0.142
ANO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258
SLC17A4,0.0,0.0,0.0,0.55,0.0,0.0,0.07,0.297
GPR4,-0.982,-1.048,-1.032,-1.046,-1.978,-1.836,-1.942,-1.853
UPP2,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPV17L,0.726,0.0,0.837,-0.559,-0.637,-0.505,-0.591,-0.163
SLC29A3,0.219,0.148,-0.095,0.039,0.066,0.387,0.371,-0.054
STAG1,0.474,-0.106,-0.132,-0.281,0.485,0.441,0.726,0.59
PTH2,-0.127,0.232,0.166,0.135,0.445,0.119,0.405,0.377
GFOD2,-0.477,-0.724,-0.585,-0.517,-1.071,-1.123,-1.009,-1.005
A_23_P357504,-0.674,-0.766,-0.759,-0.766,-0.108,-0.162,-0.535,-0.31
PNKD,-0.049,-0.136,-0.114,-0.042,-0.016,-0.173,-0.314,-0.057
TYR,0.106,0.145,0.25,0.576,0.0,0.509,-0.611,-0.018
GSTT2,-0.428,-0.193,-0.251,-0.151,-0.373,-0.429,-0.315,-0.498
TCL1A,0.539,0.843,0.307,0.58,0.168,0.475,0.842,0.476
KCNK3,-0.015,0.0,0.283,0.0,0.18,0.0,-0.041,-0.367
ARSD,0.429,0.084,0.113,0.232,-0.176,-0.011,0.023,0.097
FDX1,-0.338,-0.245,-0.279,-0.24,-0.347,-0.283,-0.426,-0.301
MTBP,0.079,-0.042,0.058,0.075,-0.231,0.44,-0.187,-0.086
MBNL1,-0.077,-0.26,-0.431,-0.439,-0.33,-0.308,-0.121,-0.246
NAA40,-0.239,-0.615,-0.714,-0.599,0.0,-1.182,-1.155,-1.101
SDR42E1,0.0,0.0,0.0,0.0,-0.854,0.0,0.0,0.0
SEC62,-0.185,-0.005,0.336,-0.07,-0.444,-0.321,-0.522,-0.4
SEC62,0.611,0.297,0.124,-0.259,-0.302,-0.302,-0.05,-0.533
CD8B,0.0,0.0,0.0,0.0,0.0,0.0,-0.042,0.0
RPS6KA4,0.213,0.004,0.065,-0.06,-0.285,-0.282,-0.159,-0.138
