Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
FAM160B2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEFB4A,,0.101,0.432,0.255,-0.106,0.691,0.141,0.42
PEBP4,,,,,,,-0.543,-0.229
TNRC6C,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
NDUFB9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UTP23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP1R16A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DENND4C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPAPDC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA2026,0.729,0.379,0.412,0.013,0.286,,0.37,0.178
C9ORF68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
HINT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CA9,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
CTNNAL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTGR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KRT25,,,,,0.199,0.644,,0.123
REXO4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TNC,0.36,,-0.344,0.457,0.191,0.35,0.595,0.242
FCN1,,,0.056,0.49,0.203,0.614,,0.374
FCN1,-0.063,0.72,-0.021,-0.273,0.997,-0.034,0.277,
DMRT3,,,-0.244,,0.814,-0.244,,
MAMDC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IFNA16,,,,,,,0.799,
LINGO2,,,,,,,-0.218,0.162
MAN1B1,,-0.241,-0.398,-0.417,-0.097,-0.163,-0.119,-0.108
CNTLN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
INVS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KRTAP4-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZDHHC12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DCTN3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AQP7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C9ORF16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASB6,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
CDK9,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
COL27A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
USP26,-0.348,,0.208,,,-0.551,,
CCT6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LDLRAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
APBA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SHMT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DUX3,-0.041,0.466,-0.111,,-0.041,0.351,0.581,-0.041
TMCO4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOP3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BTNL3,,,,,,,,0.733
ROR2,,,0.91,0.108,,0.737,,0.614
OR1D5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UGT1A8,,,,0.09,,,,0.353
RABL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDE4D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC37A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RFC1,,,,0.383,,,,
C3ORF54,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
CYP2C19,,0.521,0.951,0.548,-0.067,,,-0.066
CYP2C19,0.269,-0.692,-0.165,,0.097,0.2,0.393,-0.384
TSPYL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ESRRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEAF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100131532,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
SCN10A,,,,,-0.164,,,0.121
PPP4R1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACADSB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COL5A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AGTRAP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NOC4L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MBD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KCNMB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC16A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ALPK2,0.576,,,0.641,-0.137,-0.063,-0.034,
UMOD,-0.032,,0.191,0.608,0.446,0.128,0.31,0.409
RSRC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRKG1,0.314,,0.261,0.276,,0.366,-0.089,
ARRB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCDH10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
STARD5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
ZNF93,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
CBLN2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
GPR125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPR125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AP3M1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC39A11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABCC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANKRA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZNF521,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
SCRIB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAD17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENOSF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC17A8,0.169,,,,1.139,0.928,0.167,
SNRNP35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC35E3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDK12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC16A5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
AATK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AATK,-0.023,,,0.548,0.217,,0.096,0.553
GAST,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
ADAM15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPR20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTPRM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC25A30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAF15,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
BFSP2,,0.943,,,,,,
ANGPTL4,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
CD8B,,0.855,-0.009,0.093,,,0.153,0.041
POLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMAD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEC24D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOPBP1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
AXIN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
VEGFB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPRR1B,,1.118,,-0.491,,3.168,-0.417,
ACYP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ELAC1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
SSNA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASMTL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASMTL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CACNA1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COX7B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UXT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PHKA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D25,0.475,0.136,,0.247,0.033,-0.268,0.382,0.069
FOXP3,,,0.172,,,,0.193,0.053
GPR50,-0.223,0.413,0.008,-0.003,0.376,,1.034,0.301
BCOR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
GABRE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PNPLA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NDUFA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C1GALT1C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC7A3,,,,,-0.287,-0.08,-0.67,-0.123
UPRT,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
RAB39B,,,,-0.388,0.149,-1.005,-0.208,
CHRDL1,0.45,0.036,0.399,0.604,,,,
MAGED4B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IKBKG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGAP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC6A8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SIGLEC5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BEX1,0.308,0.738,0.329,0.531,0.493,,0.525,0.513
MID2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLHL13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MGC16121,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
TTTY11,,,,,,,,0.277
IFI16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF600,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC30A5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZBTB40,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
GALE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC2A5,,-0.075,,,0.263,-0.528,0.11,1.126
TSPAN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATP1A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PEX19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDC42EP2,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
ZNF643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TTC39A,-0.242,,0.279,0.086,0.923,0.617,0.605,0.81
ZNF256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HEATR8,0.383,0.54,0.156,0.108,0.528,-0.22,,
ACP6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANGPTL3,,,,0.735,,0.391,,
LRRC7,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
KLHL20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRG4,0.043,-0.068,0.008,,-0.964,-0.519,0.155,-0.074
C1ORF94,-0.756,-0.212,,-0.013,,,0.364,-0.114
COL16A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAPPC2P1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LEFTY1,,0.598,-0.461,,0.111,-1.016,,-0.24
AKT3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EPB41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
THRAP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DNALI1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KCTD3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C1ORF115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MYOG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP1R15B,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
UAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC19A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPR4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DCAF6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GLRX2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRIM45,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
TRIM45,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
C1ORF135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM63A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ECM1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZMYND12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF296,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOE1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
BCAN,,-0.637,0.508,-0.717,-0.129,-0.035,-0.274,-0.229
SH2D2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GRIK5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCT3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BGLAP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MYCL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRIF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BATF3,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0
AP4B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GLMN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FCRL2,,,,-0.429,,,-0.095,
PAFAH1B3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PEX14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NR0B2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COG2,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
C1ORF159,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FCER1G,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRIG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMPDL3B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAS1R1,,0.149,-0.082,-0.023,-0.753,-0.613,-0.347,0.299
S1PR2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAS1R1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FCAMR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDZK1IP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANP32E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABCA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EPS8L3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPAN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LAMC2,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0
FMO4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NR5A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SNAPIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLHL12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNF115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOR1AIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOR1AIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZMYM1,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
ELK4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR7E24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MOV10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LEPR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDSS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAB4B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASAH2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZDHHC6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEC61A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DLG5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANKRD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CYP2A6,-0.013,-0.247,-0.027,,,,,
SFXN3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GBF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDCD11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CSGALNACT2,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
SPOCK2,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
OGDHL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHERP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NUDT13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCDH15,0.629,,,,,,-0.019,1.365
PPA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTPLA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CYP2C8,,,,0.829,,,,
SLIT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHERP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MXI1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLXDC2,,,,,,,0.259,-0.023
ANKRD22,-0.137,,,0.187,,,-0.007,0.663
GTF2F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C10ORF116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GDI2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OLAH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MCM10,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
KIAA1274,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
TIAL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FIBP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBTD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTL5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARFGAP2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAB38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KHSRP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAALAD2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
MARK2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FKBP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POLA2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FOSL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
MUS81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MUS81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RBM14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SYT13,,,0.048,-0.138,0.126,,-0.187,0.627
PNPLA6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGAP32,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CWF19L2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HSPB2,0.031,0.672,0.039,0.045,-0.545,0.076,,-0.505
FXYD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ALX4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRVI1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRKCG,0.362,-0.596,0.451,-0.225,1.132,,0.2,0.308
MS4A3,0.344,0.246,,0.723,0.366,0.906,-0.312,-0.149
CCDC86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SYT7,,,,,,,0.169,
SLC22A10,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
CCDC106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRGPRX4,-0.588,,,0.603,,,-0.404,
HPX,-0.548,-0.23,-0.584,,,-0.511,0.65,0.483
CCKBR,,,,0.015,,-0.802,,0.355
ARNTL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DKK3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC1A2,,-0.156,,-0.101,,,,-0.248
TMEM9B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRPL48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NUMA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC90B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FBXW9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TSKU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KCTD14,0.156,-0.063,-0.624,-0.414,-1.574,,-1.381,-0.879
MCAM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PIP4K2C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MANSC1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NACA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAB5B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BEST2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DENR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MYO1A,0.073,0.03,-0.076,,1.523,1.222,0.73,0.601
IRAK3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DHH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WNT10B,0.162,0.054,-0.155,-0.708,,-0.255,,
CNOT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HOXC5,,0.918,,0.182,,,,-0.399
DDX54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BIN2,,,,0.393,,,0.349,
ZNF20,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
GOLT1B,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRGAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PKP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDCA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTPN6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLK1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UTP20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KCTD10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MYL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPPL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HSPB8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VDR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACTR6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STAB2,,0.327,-0.187,0.241,,,0.533,0.909
MYBPC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GABARAPL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CPM,0.183,,,,0.175,0.48,0.916,-0.045
EIF4B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C12ORF51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DIAPH3,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
RNF6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TSC22D1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRYL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TSKS,-0.263,0.181,0.214,-0.53,,0.278,0.209,
DOCK9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARGLU1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SUGT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SUGT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRPS31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOSC8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CPT1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LAMP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SERPINE3,-0.275,,0.637,0.543,,,,
HSP90AA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HSP90AA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
APOPT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SERPINA3,0.667,-0.751,-0.319,-0.73,0.432,-0.371,-0.145,
SRP54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IPO4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DHRS4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNASE3,,0.67,,0.103,,,,
PARP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C14ORF135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GCH1,0.059,-0.007,,0.04,1.437,1.396,1.513,1.394
NID2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POLE2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRPF39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C14ORF169,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
ACYP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C14ORF133,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
SDR39U1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LTB4R2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
